customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag,age_imputed,employment_type_imputed,gender_imputed,annual_income_NA,annual_income_imputed,annual_income_percentile,annual_income_winsorized,customer_num,customer_prefix,join_year,join_month,join_day,join_weekday,education_encoded,gender_encoded,income_group,high_credit_flag,income_quantile,income_kmeans,income_std,income_norm,income_minmax,income_maxabs,income_robust,income_log,income_reciprocal,income_sqrt,income_boxcox,income_yeojohnson,debt_to_income_ratio,avg_monthly_transactions,spending_to_income_ratio
CUST_1097,26.0,Male,East,Secondary,Salaried,439341.0282237893,346491.885297936,Education,661.3673796496277,0,58,32.68643948839561,2019-08-05,0,26.0,Salaried,Male,0,439341.0282237893,439341.0282237893,439341.0282237893,1097.0,CUST,2019,8,5,0,1.0,1,Low,0.0,Q2,0.0,-0.4082804695833617,1.0,0.021041793489637847,0.038077355462740804,-0.3529859394540167,12.993033496281829,2.276136157872931e-06,662.8280532866645,-0.45068241059436404,-0.4506826723687807,0.7886627085361922,4.833333333333333,7.439878679166282e-05
CUST_1098,28.0,Female,West,Graduate,Unemployed,2081808.5801761693,197334.58524055133,Other,695.9761009332279,0,76,89.00798495629265,2021-10-21,0,28.0,Unemployed,Female,0,2081808.5801761693,2081808.5801761693,1862518.9859498884,1098.0,CUST,2021,10,21,3,2.0,0,Low,0.0,Q4,0.0,1.4929352009395391,1.0,0.16591424776541885,0.18042877905856244,2.9265158612053317,14.548748063924455,4.80351560425682e-07,1442.8473863081185,1.7040294679309136,1.7040296679264177,0.09478997594625359,6.333333333333333,4.27551244641008e-05
CUST_1099,,Female,North,Primary,Salaried,258671.89981337925,796055.5169071689,Business,709.3722243501165,1,37,24.657943062778024,2020-02-23,0,43.77204301075269,Salaried,Female,0,258671.89981337925,258671.89981337925,258671.89981337925,1099.0,CUST,2020,2,23,6,0.0,0,Low,1.0,Q1,0.0,-0.6174115283402196,1.0,0.005106026592100257,0.02241889840618165,-0.7137265405338931,12.463319607423585,3.865901169329944e-06,508.5979746453767,-1.446506911346625,-1.446506856718555,3.0774719536629775,3.0833333333333335,9.532517091966475e-05
CUST_1100,20.0,Male,East,Primary,Salaried,474565.3493256675,76832.08145687498,Education,729.9053315822521,1,53,59.26875894715455,2018-06-30,0,20.0,Salaried,Male,0,474565.3493256675,474565.3493256675,474565.3493256675,1100.0,CUST,2018,6,30,5,0.0,1,Low,1.0,Q2,0.0,-0.3675070423197205,1.0,0.024148724790753272,0.04113022079824673,-0.2826538197458997,13.07015671723715,2.107191351833579e-06,688.8870366944551,-0.31847636773360466,-0.31847660358594776,0.16189989758930007,4.416666666666667,0.00012489061628735316
CUST_1101,63.0,Female,West,Secondary,Salaried,221466.6291534407,53418.58401169344,Education,759.7693477257897,1,37,57.21963078533117,2018-01-19,0,63.0,Salaried,Female,0,221466.6291534407,221466.6291534407,232246.6443437917,1101.0,CUST,2018,1,19,4,1.0,0,Low,1.0,Q1,0.0,-0.6604779764539976,1.0,0.001824367319079638,0.019194345666972555,-0.7880140063521673,12.308031714010493,4.51535296210251e-06,470.60241090908227,-1.7697949618925484,-1.7697945143811076,0.24120376154852174,3.0833333333333335,0.000258366829356957
CUST_1102,27.0,Male,North,Graduate,Salaried,873352.4748315729,344072.81679195655,Business,698.5796362946725,3,26,72.86784319550458,2021-06-03,0,27.0,Salaried,Male,0,873352.4748315729,873352.4748315729,873352.4748315729,1102.0,CUST,2021,6,3,3,2.0,1,Low,0.0,Q3,0.0,0.09410349684336429,1.0,0.059323404215591874,0.07569280010763518,0.5136012384571008,13.680095649587471,1.145013071820059e-06,934.5332925217662,0.625773503413008,0.6257736107321267,0.3939678728847385,2.1666666666666665,8.343463297418708e-05
CUST_1103,43.0,Male,West,Graduate,Salaried,1450985.015581939,379174.2616131893,Other,800.9868719115532,2,30,52.435647139605855,2022-06-05,0,43.0,Salaried,Male,0,1450985.015581939,1450985.015581939,1450985.015581939,1103.0,CUST,2022,6,5,6,2.0,1,Low,1.0,Q4,0.0,0.7627340807310844,1.0,0.1102729914683736,0.12575577662935952,1.6669555042740871,14.187753894040377,6.891869931489564e-07,1204.568393899632,1.2898335203549411,1.289833781583092,0.2613219692406697,2.5,3.6137965985964636e-05
CUST_1104,30.0,Male,South,Graduate,Self-Employed,792238.5926755362,75613.77737569413,Home,659.5602017011746,1,48,33.14428116019141,2021-05-30,1,30.0,Self-Employed,Male,1,926355.512373689,792238.5926755362,792238.5926755362,1104.0,CUST,2021,5,30,6,2.0,1,Low,0.0,Q3,0.0,0.00021124084799228462,1.0,0.05216882318912773,0.06866272113616925,0.35164179988372624,13.582619141052287,1.2622460067366734e-06,890.0778576481589,0.486250989039922,0.4862510427212416,0.09544318854674574,4.0,4.183623654060917e-05
CUST_1105,36.0,Male,South,Graduate,Salaried,1177168.6477564147,111735.61286960696,Business,636.1343076599562,0,34,24.398702468684174,2022-06-27,0,36.0,Salaried,Male,0,1177168.6477564147,1177168.6477564147,1177168.6477564147,1105.0,CUST,2022,6,27,0,2.0,1,Low,0.0,Q4,0.0,0.44578171918413156,1.0,0.0861212514960312,0.10202431860605327,1.120228556599297,13.978623511587731,8.494959510665032e-07,1084.9740309133738,1.0284913593720433,1.0284915875999625,0.09491895072266537,2.8333333333333335,2.0726598958423503e-05
CUST_1106,27.0,Male,North,Secondary,Self-Employed,372809.7339591497,53541.646541293,Business,698.5845890688032,1,26,62.7695982980008,2018-02-23,0,27.0,Self-Employed,Male,0,372809.7339591497,372809.7339591497,372809.7339591497,1106.0,CUST,2018,2,23,4,1.0,1,Low,0.0,Q1,0.0,-0.48529285201109723,1.0,0.015173457232519519,0.03231113838223524,-0.48582844162809224,12.828826154187945,2.6823333965919216e-06,610.5814720077491,-0.7425942941985044,-0.7425945699041027,0.14361654662623055,2.1666666666666665,0.000168368989805387
CUST_1107,54.0,Male,East,Post-Graduate,Self-Employed,1408269.892306985,119432.24317033132,Business,632.6871060005928,1,54,71.11421433252482,2021-11-27,0,54.0,Self-Employed,Male,0,1408269.892306985,1408269.892306985,1408269.892306985,1107.0,CUST,2021,11,27,5,3.0,1,Low,0.0,Q4,0.0,0.7132897786855885,1.0,0.10650534032897715,0.12205368912082226,1.5816665598872828,14.157873192298952,7.100911589856752e-07,1186.7054783336027,1.2534915662974004,1.2534918257601355,0.08480777997307956,4.5,5.049757487573827e-05
CUST_1108,54.0,Male,North,Graduate,,901134.4458060848,346686.0904256224,Education,798.205178302004,3,9,58.409308687972775,2019-03-19,0,54.0,Salaried,Male,0,901134.4458060848,901134.4458060848,901134.4458060848,1108.0,CUST,2019,3,19,1,2.0,1,Low,1.0,Q4,0.0,0.12626213432266706,1.0,0.06177388934993244,0.07810064257235758,0.5690732772979749,13.711410853600947,1.109712323885678e-06,949.2810151931222,0.6697353262557314,0.6697354496078478,0.38472182706505775,0.75,6.481752968068619e-05
CUST_1109,52.0,Female,West,Graduate,Salaried,1017138.8835882192,195945.855114414,Car,740.4786778508169,0,48,72.75985855530155,2019-08-03,0,52.0,Salaried,Female,0,1017138.8835882192,1017138.8835882192,1017138.8835882192,1109.0,CUST,2019,8,3,5,2.0,0,Low,1.0,Q4,0.0,0.26054147195672167,1.0,0.07200596217743095,0.08815465967734724,0.8006984087282821,13.832505210890023,9.83149908164371e-07,1008.5330354471386,0.8358907763322534,0.8358909549002348,0.19264414946092528,4.0,7.153384825669734e-05
CUST_1110,24.0,Female,East,Secondary,Self-Employed,209085.32320708223,135571.46861866832,Home,710.0222515359611,1,59,22.02930220824661,2018-10-09,0,24.0,Self-Employed,Female,0,209085.32320708223,209085.32320708223,232246.6443437917,1110.0,CUST,2018,10,9,1,1.0,0,Low,1.0,Q1,0.0,-0.6748097864546116,1.0,0.0007322847525436278,0.018121267221468725,-0.8127356607296501,12.250502475372619,4.7827364666899785e-06,457.2584862056496,-1.8934476393824575,-1.8934469910131182,0.6484026068052211,4.916666666666667,0.00010536034700711513
CUST_1111,61.0,Female,South,Graduate,Salaried,792178.7967871194,142960.01263187308,Other,660.513547523308,0,49,85.00996657016651,2020-04-02,0,61.0,Salaried,Female,1,277086.3174821255,792178.7967871194,792178.7967871194,1111.0,CUST,2020,4,2,3,2.0,0,Low,0.0,Q3,0.0,0.00014202494174454287,1.0,0.05216354894361813,0.06865753867163217,0.3515224059124408,13.582543661177649,1.2623412846230277e-06,890.0442667570638,0.48614135889777066,0.48614141253568244,0.18046432599544293,4.083333333333333,0.00010731159040594464
CUST_1112,58.0,Female,East,Graduate,Salaried,848539.5260823416,50270.90853886956,Other,617.401826286811,1,29,59.50361821472276,2022-07-28,0,58.0,Salaried,Female,0,848539.5260823416,848539.5260823416,848539.5260823416,1112.0,CUST,2022,7,28,3,2.0,0,Low,0.0,Q3,0.0,0.06538161010785824,1.0,0.057134799162878766,0.07354228055924922,0.46405742250405885,13.651273124545716,1.1784954845947577e-06,921.1620520203497,0.5849435254822395,0.5849436174925927,0.05924403871953382,2.4166666666666665,7.012474538310114e-05
CUST_1113,60.0,Male,South,Secondary,Unemployed,381742.6806988615,121278.0047822414,Car,706.1060003654208,1,68,20.78173378587076,2019-10-03,0,60.0,Unemployed,Male,0,381742.6806988615,381742.6806988615,381742.6806988615,1113.0,CUST,2019,10,3,3,1.0,1,Low,1.0,Q2,0.0,-0.4749526426685757,1.0,0.015961380206436754,0.03308535013685533,-0.4679920984484321,12.852504669437284,2.6195656145733844e-06,617.8532841208029,-0.6996063300459946,-0.6996066080420312,0.31769569113162605,5.666666666666667,5.4439115236685e-05
CUST_1114,47.0,Male,East,Primary,Salaried,1084201.185802454,257951.01731210347,Business,559.8322038522433,0,49,49.26364235748748,2020-10-28,0,47.0,Salaried,Male,0,1084201.185802454,1084201.185802454,1084201.185802454,1114.0,CUST,2020,10,28,2,0.0,1,Low,0.0,Q4,0.0,0.3381685153156533,1.0,0.07792113553937145,0.09396689881623424,0.934601170220596,13.896354961857305,9.223380430548439e-07,1041.2498191128072,0.9210939861035172,0.9210941888447891,0.2379180365116517,4.083333333333333,4.5437731485758716e-05
CUST_1115,26.0,Female,East,Graduate,Self-Employed,365309.5388036596,781433.090857036,Home,772.7490826752817,0,38,81.80729771860247,2023-07-10,0,26.0,Self-Employed,Female,0,365309.5388036596,365309.5388036596,365309.5388036596,1115.0,CUST,2023,7,10,0,2.0,0,Low,1.0,Q1,0.0,-0.4939745995102473,1.0,0.01451190889420892,0.031661102126504415,-0.5008040211995048,12.808503062089812,2.7374045672267236e-06,604.4084205267657,-0.7797354337378267,-0.7797357061112102,2.1390985118941455,3.1666666666666665,0.00022393967040737874
CUST_1116,28.0,Male,East,Graduate,,1230815.8987072082,425542.99972493824,Other,635.7890635691701,4,47,86.29278644351861,2019-07-17,0,28.0,Salaried,Male,0,1230815.8987072082,1230815.8987072082,1230815.8987072082,1116.0,CUST,2019,7,17,2,2.0,1,Low,0.0,Q4,0.0,0.5078803549026168,1.0,0.09085316166445535,0.10667388537269656,1.2273455927224268,14.02318865219213,8.124691930305976e-07,1109.421425206494,1.0855688934611267,1.0855691326617967,0.3457405775863404,3.9166666666666665,7.011023056612726e-05
CUST_1117,27.0,Female,West,Secondary,,259718.67124054712,54775.5566831033,Other,674.4085386592583,1,75,32.49520792489473,2018-12-07,0,27.0,Salaried,Female,0,259718.67124054712,259718.67124054712,259718.67124054712,1117.0,CUST,2018,12,7,4,1.0,0,Low,0.0,Q1,0.0,-0.6161998525062456,1.0,0.0051983561760480836,0.022509621296055275,-0.7116364604125568,12.467358140798995,3.850320021987612e-06,509.62601114988934,-1.43829900583468,-1.4382989588989585,0.21090342261247,6.25,0.0001251169496918727
CUST_1118,31.0,,West,Post-Graduate,Salaried,808167.7500220933,507658.7498444518,Business,577.2319139045369,1,33,70.45759510038852,2019-04-17,0,31.0,Salaried,Male,0,808167.7500220933,808167.7500220933,808167.7500220933,1118.0,CUST,2019,4,17,2,3.0,3,Low,0.0,Q3,0.0,0.018649817323673823,1.0,0.053573840972643574,0.07004328918591177,0.3834474207247124,13.602526164734552,1.2373668708758656e-06,898.9815070523382,0.5150780890807173,0.5150781541215939,0.6281601187677831,2.75,8.718189397880646e-05
CUST_1119,53.0,Female,North,Secondary,Salaried,589024.1854836277,355754.5381420305,Car,707.8389010495378,4,27,18.49874603612102,2022-09-07,1,53.0,Salaried,Female,0,589024.1854836277,589024.1854836277,589024.1854836277,1119.0,CUST,2022,9,7,2,1.0,0,Low,1.0,Q2,0.0,-0.23501679453695246,1.0,0.03424446914079688,0.05105028177652226,-0.05411477869439836,13.286224221454065,1.697723157431909e-06,767.4791107799792,0.03599176597678287,0.03599164062575498,0.6039727177652184,2.25,3.140574952897439e-05
CUST_1120,52.0,Male,North,Graduate,Salaried,250758.6607632548,353167.7696697999,Home,613.7006709729337,1,60,12.851399070033414,2018-08-23,0,52.0,Salaried,Male,0,250758.6607632548,250758.6607632548,250758.6607632548,1120.0,CUST,2018,8,23,3,2.0,1,Low,0.0,Q1,0.0,-0.6265713891050834,1.0,0.004408046068162502,0.021733063947716853,-0.7295268415401948,12.432250232552626,3.987898152416106e-06,500.7580860687671,-1.5099866704595521,-1.509986552717358,1.4083970961591121,5.0,5.125007060734832e-05
CUST_1121,67.0,Female,South,Post-Graduate,,338465.91744415066,172496.2905712892,Car,701.9383032244078,0,62,57.633911074695135,2021-01-11,0,67.0,Salaried,Female,0,338465.91744415066,338465.91744415066,338465.91744415066,1121.0,CUST,2021,1,11,0,3.0,0,Low,1.0,Q1,0.0,-0.5250470633294664,1.0,0.012144190090035801,0.029334585714992322,-0.5544024648826588,12.732181633749295,2.954507229329707e-06,581.7782373414725,-0.9212599230172657,-0.9212601703495492,0.5096415375254317,5.166666666666667,0.00017027980692473223
CUST_1122,42.0,Female,West,Graduate,Self-Employed,206240.804237514,151501.32519903913,Car,710.5914775181911,2,31,69.0603442428907,2021-01-21,0,42.0,Self-Employed,Female,0,206240.804237514,206240.804237514,232246.6443437917,1122.0,CUST,2021,1,21,3,2.0,0,Low,1.0,Q1,0.0,-0.6781024201712499,1.0,0.00048138637475496696,0.017874734908375517,-0.8184152889643873,12.236804566377156,4.8487010300826725e-06,454.1374288004833,-1.9232064234405948,-1.9232057221817103,0.734584631551471,2.5833333333333335,0.0003348529622683681
CUST_1123,,Other,South,Graduate,Salaried,516278.188330141,122169.7939964626,Home,647.9055382714794,1,56,77.64187215000267,2023-03-24,0,43.77204301075269,Salaried,Other,0,516278.188330141,516278.188330141,516278.188330141,1123.0,CUST,2023,3,24,4,2.0,2,Low,0.0,Q2,0.0,-0.31922292061330687,1.0,0.027827970298042175,0.0447454410852179,-0.19936612833112857,13.154402960797391,1.9369402438151566e-06,718.5250088411266,-0.17752110207696967,-0.17752129997435143,0.23663559057035569,4.666666666666667,0.00015038766677249137
CUST_1124,56.0,Male,North,Secondary,Salaried,379242.04741859727,63590.43812685418,Home,560.1176703268804,0,49,38.91838026870344,2021-11-18,0,56.0,Salaried,Male,0,379242.04741859727,379242.04741859727,379242.04741859727,1124.0,CUST,2021,11,18,3,1.0,1,Low,0.0,Q2,0.0,-0.4778472162466157,1.0,0.01574081397356053,0.03286862213701536,-0.4729850928827312,12.845932564593422,2.6368384169961467e-06,615.826312703994,-0.7115072083191492,-0.7115074858455644,0.16767771020650557,4.083333333333333,0.00010262148021978204
CUST_1125,54.0,Female,South,Secondary,Unemployed,656096.425207786,101815.1300866055,Other,772.5519933235636,1,46,10.554659886455394,2020-04-03,0,54.0,Unemployed,Female,0,656096.425207786,656096.425207786,656096.425207786,1125.0,CUST,2020,4,3,4,1.0,0,Low,1.0,Q3,0.0,-0.15737824815041446,1.0,0.040160519032353015,0.05686338219189715,0.07980782494435532,13.394064570935367,1.524166207227936e-06,809.9977933351338,0.20447660695767172,0.2044765469532138,0.1551831806625204,3.8333333333333335,1.6087055927719555e-05
CUST_1126,63.0,Female,North,Post-Graduate,,376368.3599726184,106632.76170018666,Other,634.6160772776734,0,47,50.75913515446507,2021-07-15,0,63.0,Salaried,Female,0,376368.3599726184,376368.3599726184,376368.3599726184,1126.0,CUST,2021,7,15,3,3.0,0,Low,0.0,Q2,0.0,-0.48117361353098553,1.0,0.015487342815104103,0.032619561814077304,-0.47872296158060434,12.838326280544207,2.6569714841231137e-06,613.4886795798423,-0.7253101906115482,-0.7253104674364396,0.2833202071106913,3.9166666666666665,0.00013486557466416477
CUST_1127,59.0,Female,West,Graduate,Self-Employed,378279.6978123371,182359.5769118734,Home,667.9879052836511,1,56,11.347551356753192,2019-09-24,0,59.0,Self-Employed,Female,0,378279.6978123371,378279.6978123371,378279.6978123371,1127.0,CUST,2019,9,24,1,2.0,0,Low,0.0,Q2,0.0,-0.478961170765698,1.0,0.015655930744564908,0.032785216022669185,-0.47490660863069384,12.843391785825688,2.643546576136e-06,615.0444681584715,-0.7161144011024543,-0.7161146784135278,0.4820760351709925,4.666666666666667,2.9997780536672325e-05
CUST_1128,41.0,Female,East,Post-Graduate,Salaried,879715.6114135131,325224.7765213432,Education,688.8371619717393,1,39,17.818683407017993,2019-06-13,0,41.0,Salaried,Female,0,879715.6114135131,879715.6114135131,879715.6114135131,1128.0,CUST,2019,6,13,3,3.0,0,Low,0.0,Q4,0.0,0.10146905786700942,1.0,0.05988465926895467,0.07624428835463107,0.5263064622854248,13.68735510210615,1.1367309923963365e-06,937.9315600903475,0.6360015714328792,0.6360016825262051,0.3696930829669833,3.25,2.02550496724557e-05
CUST_1129,46.0,Female,West,Secondary,Self-Employed,224670.1466199777,178418.517723131,Other,549.7039896081424,1,25,37.76856691519861,2023-06-04,0,46.0,Self-Employed,Female,0,224670.1466199777,224670.1466199777,232246.6443437917,1129.0,CUST,2023,6,4,6,1.0,0,Low,0.0,Q1,0.0,-0.6567697889766048,1.0,0.0021069308541344853,0.019471992108957694,-0.7816175686950194,12.32239304147253,4.4509696325919e-06,473.9938255082841,-1.7392591149163545,-1.7392587124630023,0.7941354042777157,2.0833333333333335,0.00016810674440606414
CUST_1130,54.0,Male,South,Secondary,,1365981.1810955894,61916.97801249682,Education,687.013290945591,1,35,47.15962421261506,2023-12-10,0,54.0,Salaried,Male,0,1365981.1810955894,1365981.1810955894,1365981.1810955894,1130.0,CUST,2023,12,10,6,1.0,1,Low,0.0,Q4,0.0,0.6643390640454407,1.0,0.10277530050318445,0.1183885584241342,1.4972290290511447,14.12738427444184,7.320745071982808e-07,1168.7519758681008,1.2160717538510177,1.2160720104739342,0.045327841165705395,2.9166666666666665,3.452435865510628e-05
CUST_1131,,Female,South,Primary,Salaried,1156163.7658070382,683018.6808793513,Home,657.930122892371,3,52,33.75490250452013,2023-08-20,1,43.77204301075269,Salaried,Female,0,1156163.7658070382,1156163.7658070382,1156163.7658070382,1131.0,CUST,2023,8,20,6,0.0,0,Low,0.0,Q4,0.0,0.4214678076720482,1.0,0.08426853373843408,0.10020384133427906,1.0782882771132678,13.960618849032832,8.649293720888404e-07,1075.2505595474192,1.005213774822388,1.0052139980419506,0.5907629187779254,4.333333333333333,2.9195606628154625e-05
CUST_1132,54.0,,West,Graduate,Salaried,751016.089756706,621975.8324704088,Other,598.5175441836487,1,55,59.458547652900165,2021-09-01,0,54.0,Salaried,Male,0,751016.089756706,751016.089756706,751016.089756706,1132.0,CUST,2021,9,1,2,2.0,3,Low,0.0,Q3,0.0,-0.047505299082610954,1.0,0.04853282735947337,0.06508999790781503,0.2693331586023256,13.529183686488299,1.3315293954762511e-06,866.6118449206115,0.40801306299158374,0.40801308535917674,0.8281791042101614,4.583333333333333,7.917080401216203e-05
CUST_1133,56.0,Female,West,Secondary,Self-Employed,649743.3200381701,357599.84714558354,Car,557.4771212129816,0,27,14.70473208353809,2021-07-20,0,56.0,Self-Employed,Female,0,649743.3200381701,649743.3200381701,649743.3200381701,1133.0,CUST,2021,7,20,1,1.0,0,Low,0.0,Q3,0.0,-0.16473219745102388,1.0,0.039600148791187305,0.05631276335983938,0.06712263075664221,13.384334210700494,1.5390693049770223e-06,806.0665729567069,0.18949759673115657,0.1894975307442587,0.5503709482062427,2.25,2.2631601787684288e-05
CUST_1134,66.0,Male,North,Post-Graduate,Salaried,1314214.445221528,999528.8966719888,Home,698.4708438365816,1,41,22.2892753703647,2021-08-22,0,66.0,Salaried,Male,0,1314214.445221528,1314214.445221528,1314214.445221528,1134.0,CUST,2021,8,22,6,3.0,1,Low,0.0,Q4,0.0,0.6044171926278925,1.0,0.09820925956861211,0.11390197448046846,1.3938668023140386,14.088750425942305,7.609108267135413e-07,1146.3919247890435,1.1681599951861532,1.1681602467254326,0.7605523590907568,3.4166666666666665,1.6960150948909978e-05
CUST_1135,33.0,Male,South,Graduate,Salaried,302486.1880419944,207264.15532925795,Business,740.2169606555904,1,52,69.09696406421185,2021-05-18,0,33.0,Salaried,Male,0,302486.1880419944,302486.1880419944,302486.1880419944,1135.0,CUST,2021,5,18,1,2.0,1,Low,1.0,Q1,0.0,-0.5666949030564922,1.0,0.00897062864191291,0.026216249712006322,-0.6262429022912077,12.61979420197591,3.3059360708003955e-06,549.9874435312087,-1.1356657297353352,-1.1356658972906648,0.6852020472869699,4.333333333333333,0.00022843014588267663
CUST_1136,,Female,South,Post-Graduate,Salaried,241130.8801620512,708119.21595658,Education,664.2872413914242,1,42,22.081972555823008,2023-06-05,1,43.77204301075269,Salaried,Female,0,241130.8801620512,241130.8801620512,241130.8801620512,1136.0,CUST,2023,6,5,0,3.0,0,Low,0.0,Q1,0.0,-0.6377158938044952,1.0,0.003558835864120948,0.02089863146652693,-0.748750553923717,12.39309928339163,4.147125408767563e-06,491.0507918352756,-1.5908276068501395,-1.5908273991550714,2.936659192930098,3.5,9.15767094619616e-05
CUST_1137,20.0,,West,Secondary,Salaried,336896.27001715946,65723.17068983396,Home,535.242772652025,1,33,64.3808921334859,2022-10-20,1,20.0,Salaried,Male,0,336896.27001715946,336896.27001715946,336896.27001715946,1137.0,CUST,2022,10,20,3,1.0,3,Low,0.0,Q1,0.0,-0.5268639870682911,1.0,0.012005740672983042,0.029198545556688972,-0.5575365673232817,12.727533326118,2.9682726968730856e-06,580.4276613128974,-0.9299847683288011,-0.9299850134400484,0.1950842931105636,2.75,0.00019110004432015742
CUST_1138,24.0,Male,East,Post-Graduate,Self-Employed,991345.117931367,141040.57992925536,Home,565.4133746260216,2,38,14.648192764036072,2023-05-03,0,24.0,Self-Employed,Male,0,991345.117931367,991345.117931367,991345.117931367,1138.0,CUST,2023,5,3,2,3.0,1,Low,0.0,Q4,0.0,0.23068425413204677,1.0,0.06973084500310345,0.08591913346753853,0.7491962035146205,13.806819013617513,1.0087304430132321e-06,995.663154852768,0.8011501573590694,0.8011503251923764,0.14227192667488095,3.1666666666666665,1.4776077976209329e-05
CUST_1139,45.0,Female,South,Graduate,Self-Employed,792215.9843009794,101076.8658797182,Other,615.4301032540757,3,56,44.62749372512693,2023-10-29,1,45.0,Self-Employed,Female,1,1248153.8129752246,792215.9843009794,792215.9843009794,1139.0,CUST,2023,10,29,6,2.0,0,Low,0.0,Q3,0.0,0.00018507083571942825,1.0,0.05216682903666771,0.06866076168540293,0.35159665792339906,13.582590603350608,1.2622820288961202e-06,890.0651573345513,0.48620953997518473,0.4862095936400863,0.12758751133711171,4.666666666666667,5.6332483323902096e-05
CUST_1140,33.0,Male,East,Graduate,Self-Employed,792222.6321249494,93589.68491046164,Other,775.16957929286,2,76,25.0798049603005,2020-06-20,0,33.0,Self-Employed,Male,1,350746.40664863505,792222.6321249494,792222.6321249494,1140.0,CUST,2020,6,20,5,2.0,1,Low,1.0,Q3,0.0,0.00019276593270415888,1.0,0.052167415402330136,0.06866133784729107,0.35160993158025394,13.582598994733537,1.2622714366353237e-06,890.0688917858827,0.4862217279233146,0.4862217815930693,0.11813558602617569,6.333333333333333,3.1657521437772225e-05
CUST_1141,58.0,Male,West,Post-Graduate,Salaried,2894944.054430042,80351.397474217,Other,630.2599470320899,0,42,19.319084015490844,2020-06-09,0,58.0,Salaried,Male,0,2894944.054430042,2894944.054430042,1862518.9859498884,1141.0,CUST,2020,6,9,1,3.0,1,Low,0.0,Q4,0.0,2.434168958691336,1.0,0.23763617108367938,0.25090261715582696,4.550096947373957,14.878476689337631,3.454298187442611e-07,1701.4535122741502,2.045005432067587,2.045005441396844,0.027755768665366855,3.5,6.673387689776154e-06
CUST_1142,46.0,Male,West,Graduate,Salaried,1167916.8719178843,244791.1944783962,Business,612.514486176144,0,78,58.19778659760434,2022-04-20,0,46.0,Salaried,Male,0,1167916.8719178843,1167916.8719178843,1167916.8719178843,1142.0,CUST,2022,4,20,2,2.0,1,Low,0.0,Q4,0.0,0.4350724536138799,1.0,0.08530520647246648,0.10122247417397379,1.1017556099126544,13.970733124759287,8.562253222263127e-07,1080.7020273497612,1.0183056719518175,1.0183058980250301,0.20959641937042878,6.5,4.983041858239196e-05
CUST_1143,28.0,Male,North,Graduate,Salaried,568492.786004409,354030.858224632,Other,516.1212160259108,1,38,88.90854062047785,2022-12-30,0,28.0,Salaried,Male,0,568492.786004409,568492.786004409,568492.786004409,1143.0,CUST,2022,12,30,4,2.0,1,Low,0.0,Q2,0.0,-0.2587826329434747,1.0,0.03243351450200646,0.04927084087322578,-0.09510965952605725,13.250745661601835,1.759037272945543e-06,753.984605946573,-0.020643523614821874,-0.02064366960478923,0.6227534753900268,3.1666666666666665,0.00015639343683461338
CUST_1144,34.0,Female,South,Secondary,Salaried,232878.11607626572,222691.46453916532,Home,597.4652167911911,1,44,14.65689907350165,2023-08-28,1,34.0,Salaried,Female,0,232878.11607626572,232878.11607626572,232878.11607626572,1144.0,CUST,2023,8,28,0,1.0,0,Low,0.0,Q1,0.0,-0.6472687670934519,1.0,0.0028309078230186607,0.020183370629370315,-0.7652287818482678,12.35827478279338,4.294091762703744e-06,482.5744668714516,-1.6635392536532272,-1.6635389554825462,0.9562575835020628,3.6666666666666665,6.293806957830358e-05
CUST_1145,34.0,Male,East,Primary,Salaried,792233.1084930184,81790.40313356504,Other,551.3650916807336,1,34,45.832111098532906,2021-04-03,0,34.0,Salaried,Male,1,329223.30272947287,792233.1084930184,792233.1084930184,1145.0,CUST,2021,4,3,5,0.0,1,Low,0.0,Q3,0.0,0.00020489270812775807,1.0,0.05216833946147047,0.06866224582620789,0.35163084966043523,13.582612218649583,1.262254744553118e-06,890.0747769109169,0.4862409347549212,0.48624098843229024,0.10324032441425467,2.8333333333333335,5.785179968700877e-05
CUST_1146,45.0,Other,North,Post-Graduate,Self-Employed,656870.1287718527,383332.66916293086,Car,569.745613526176,0,19,70.14051220836271,2022-03-29,0,45.0,Self-Employed,Other,0,656870.1287718527,656870.1287718527,656870.1287718527,1146.0,CUST,2022,3,29,1,3.0,2,Low,0.0,Q3,0.0,-0.15648265825666316,1.0,0.04022876289755146,0.05693043849608723,0.0813526726514026,13.39524312719443,1.5223709469853228e-06,810.4752487101952,0.2062879137867413,0.20628785450721251,0.5835745185639826,1.5833333333333333,0.00010677987799268073
CUST_1147,61.0,Other,South,Graduate,Salaried,261045.96365140865,252095.3976434794,Other,659.5960544126993,3,58,49.3284656934653,2018-07-21,1,61.0,Salaried,Other,0,261045.96365140865,261045.96365140865,261045.96365140865,1147.0,CUST,2018,7,21,5,2.0,2,Low,0.0,Q1,0.0,-0.6146634634750612,1.0,0.005315428874911789,0.02262465672795131,-0.7089862662907624,12.472455607479764,3.830743007760337e-06,510.9265736399005,-1.4279531479830418,-1.4279531105932457,0.9657126818113203,4.833333333333333,0.00018896467503878782
